0.1462962962962963, 1e-05, 0.0325, 1.6012345679012345, 6.246913580246914e-05, 0.5, 500.0, 997686.3225876297
0.05, 5e-06, 0.1, 1.2493827160493827, 4.722222222222223e-05, 0.3, 304.44444444444446, 997686.3350372276
0.9166666666666667, 5e-05, 0.060625000000000005, 0.1234567901234568, 3.432098765432099e-05, 0.3888888888888889, 225.0, 997686.3359693238
0.26666666666666666, 4.055555555555556e-05, 0.015625, 0.6864197530864198, 3.432098765432099e-05, 0.3222222222222222, 157.77777777777777, 997686.3360639124
0.4351851851851852, 2.5e-05, 0.015625, 0.19382716049382714, 9.691358024691358e-06, 0.3222222222222222, 225.0, 997686.3366212463
0.05, 1e-05, 0.0325, 0.47530864197530864, 2.3765432098765433e-05, 0.5, 157.77777777777777, 997686.3378413651
0.07407407407407407, 1e-05, 0.060625000000000005, 0.47530864197530864, 3.432098765432099e-05, 0.3, 60.0, 997686.3381850431
0.9166666666666667, 4.055555555555556e-05, 0.1, 0.47530864197530864, 3.432098765432099e-05, 0.3222222222222222, 396.1111111111111, 997686.3383904889
0.05, 5e-05, 0.0325, 1.2493827160493827, 8.006172839506173e-05, 0.3, 157.77777777777777, 997686.3385625434
0.05, 1.388888888888889e-05, 0.015625, 0.47530864197530864, 3.432098765432099e-05, 0.5, 102.77777777777777, 997686.3388267377
0.6518518518518519, 5e-05, 0.0325, 0.1, 6.246913580246914e-05, 0.3888888888888889, 157.77777777777777, 997686.3390372952
0.1462962962962963, 5e-05, 0.0325, 0.47530864197530864, 4.722222222222223e-05, 0.3, 60.0, 997686.3391196905
0.26666666666666666, 1.388888888888889e-05, 0.0325, 0.19382716049382714, 9.691358024691358e-06, 0.3222222222222222, 304.44444444444446, 997686.3401828902
0.26666666666666666, 1.388888888888889e-05, 0.060625000000000005, 1.2493827160493827, 8.006172839506173e-05, 0.5, 225.0, 997686.3403517641
0.9166666666666667, 4.055555555555556e-05, 0.01, 0.1, 4.722222222222223e-05, 0.3222222222222222, 500.0, 997686.3404431511
0.9166666666666667, 5e-05, 0.060625000000000005, 0.9444444444444443, 8.006172839506173e-05, 0.3222222222222222, 396.1111111111111, 997686.3407561076
0.9166666666666667, 5e-05, 0.0325, 0.3111111111111111, 6.246913580246914e-05, 0.3222222222222222, 396.1111111111111, 997686.3407561076
0.4351851851851852, 5e-05, 0.1, 0.1, 3.432098765432099e-05, 0.3, 60.0, 997686.3408565324
0.05, 1e-05, 0.060625000000000005, 0.3111111111111111, 1.555555555555556e-05, 0.3, 304.44444444444446, 997686.3409166423
0.1462962962962963, 1e-05, 0.1, 0.1234567901234568, 9.691358024691358e-06, 0.3, 102.77777777777777, 997686.3410887776
0.05, 5e-06, 0.015625, 0.1, 5e-06, 0.5, 157.77777777777777, 997686.341091577
0.6518518518518519, 5e-05, 0.015625, 0.1, 2.3765432098765433e-05, 0.3888888888888889, 225.0, 997686.341233491
0.1462962962962963, 7.222222222222223e-06, 0.1, 0.1234567901234568, 9.691358024691358e-06, 0.5, 304.44444444444446, 997686.3412669719
0.26666666666666666, 1.8888888888888893e-05, 0.015625, 0.1, 4.722222222222223e-05, 0.3222222222222222, 225.0, 997686.3413955469
0.1462962962962963, 1.388888888888889e-05, 0.01, 0.1234567901234568, 6.17283950617284e-06, 0.5, 304.44444444444446, 997686.3415663922
0.1462962962962963, 1e-05, 0.015625, 0.19382716049382714, 1.555555555555556e-05, 0.5, 225.0, 997686.3415757543
