1670371200000,5.50000000,5.51000000,5.49000000,5.49000000,6054.25000000,1670371499999,33298.01710000,55,3035.22000000,16693.94360000,0
1670371500000,5.49000000,5.50000000,5.49000000,5.50000000,954.26000000,1670371799999,5239.19490000,7,30.75000000,169.12500000,0
1670371800000,5.49000000,5.50000000,5.49000000,5.50000000,755.40000000,1670372099999,4152.23870000,15,509.27000000,2800.98500000,0
1670372100000,5.50000000,5.50000000,5.49000000,5.49000000,11148.37000000,1670372399999,61211.27660000,168,4851.90000000,26643.65630000,0
1670372400000,5.49000000,5.52000000,5.49000000,5.52000000,87665.60000000,1670372699999,483362.01910000,296,40339.34000000,222257.08490000,0
1670372700000,5.52000000,5.52000000,5.51000000,5.51000000,5216.17000000,1670372999999,28755.88660000,71,1478.99000000,8164.02480000,0
1670373000000,5.51000000,5.51000000,5.49000000,5.49000000,14262.39000000,1670373299999,78425.60160000,173,3495.93000000,19227.61500000,0
1670373300000,5.50000000,5.51000000,5.49000000,5.50000000,7282.27000000,1670373599999,40053.01210000,74,3519.34000000,19356.98770000,0
1670373600000,5.51000000,5.52000000,5.49000000,5.51000000,9498.69000000,1670373899999,52329.37720000,209,5532.81000000,30486.73370000,0
1670373900000,5.50000000,5.51000000,5.49000000,5.50000000,3696.87000000,1670374199999,20331.42700000,48,112.27000000,617.66650000,0
1670374200000,5.50000000,5.50000000,5.50000000,5.50000000,2.70000000,1670374499999,14.85000000,1,2.70000000,14.85000000,0
1670374500000,5.50000000,5.50000000,5.49000000,5.50000000,3898.49000000,1670374799999,21404.01660000,72,2614.41000000,14354.41740000,0
1670374800000,5.50000000,5.50000000,5.49000000,5.50000000,4698.17000000,1670375099999,25839.77360000,99,2510.40000000,13807.20000000,0
1670375100000,5.49000000,5.50000000,5.49000000,5.49000000,2766.86000000,1670375399999,15194.92150000,36,570.56000000,3137.23450000,0
1670375400000,5.49000000,5.49000000,5.48000000,5.48000000,11.82000000,1670375699999,64.80090000,2,2.73000000,14.98770000,0
1670375700000,5.48000000,5.49000000,5.48000000,5.49000000,3749.36000000,1670375999999,20583.61880000,45,1257.51000000,6903.72990000,0
1670376000000,5.49000000,5.49000000,5.48000000,5.49000000,268.18000000,1670376299999,1471.47860000,7,185.22000000,1016.85780000,0
1670376300000,5.49000000,5.49000000,5.48000000,5.48000000,378.69000000,1670376599999,2077.80810000,8,258.69000000,1420.20810000,0
1670376600000,5.49000000,5.49000000,5.48000000,5.48000000,40.73000000,1670376899999,223.56460000,3,36.42000000,199.94580000,0
1670376900000,5.49000000,5.49000000,5.48000000,5.49000000,12531.24000000,1670377199999,68796.15290000,108,5943.04000000,32627.28960000,0
1670377200000,5.49000000,5.49000000,5.48000000,5.48000000,4681.14000000,1670377499999,25656.10600000,57,345.88000000,1898.88120000,0
1670377500000,5.49000000,5.49000000,5.49000000,5.49000000,2559.60000000,1670377799999,14052.20400000,39,1179.56000000,6475.78440000,0
1670377800000,5.49000000,5.49000000,5.48000000,5.49000000,279.79000000,1670378099999,1536.01560000,8,276.64000000,1518.75360000,0
1670378100000,5.49000000,5.49000000,5.48000000,5.48000000,20.59000000,1670378399999,112.86320000,2,3.00000000,16.47000000,0
1670378400000,5.49000000,5.49000000,5.49000000,5.49000000,2.00000000,1670378699999,10.98000000,1,2.00000000,10.98000000,0
1670378700000,5.48000000,5.49000000,5.48000000,5.49000000,118.06000000,1670378999999,647.87940000,3,91.06000000,499.91940000,0
1670379000000,5.49000000,5.49000000,5.48000000,5.49000000,65.94000000,1670379299999,361.93060000,3,57.94000000,318.09060000,0
1670379300000,5.48000000,5.48000000,5.48000000,5.48000000,45.40000000,1670379599999,248.79200000,2,0.00000000,0.00000000,0
