Timestamp,Price
222,34.178
223,34.178
224,34.178
225,34.178
226,34.178
227,34.178
228,34.178
229,34.178
230,34.178
231,34.178
232,34.178
233,34.189
234,34.189
235,34.189
236,34.189
237,34.189
238,34.189
239,34.189
240,34.189
241,34.189
242,34.174
243,34.185
244,34.185
245,34.185
246,34.185
247,34.185
248,34.2
249,34.2
250,34.185
251,34.132
252,34.132
253,34.132
254,34.09
255,34.09
256,34.09
257,34.09
258,34.09
259,34.09
260,34.09
261,34.127
262,34.127
263,34.104
264,34.104
265,34.104
266,34.104
267,34.104
268,34.104
269,34.104
270,34.104
271,34.104
272,34.104
273,34.104
274,34.104
275,34.104
276,34.104
277,34.104
278,34.119
279,34.119
280,34.119
281,34.119
282,34.119
283,34.119
284,34.119
285,34.119
286,34.119
287,34.119
288,34.119
289,34.18
290,34.18
291,34.221
292,34.221
293,34.221
294,34.21
295,34.21
296,34.21
297,34.245
298,34.261
299,34.261
300,34.261
301,34.261
302,34.248
303,34.256
304,34.256
305,34.247
306,34.247
307,34.247
308,34.247
309,34.24
310,34.24
311,34.239
312,34.239
313,34.239
314,34.182
315,34.182
316,34.166
317,34.166
318,34.172
319,34.167
320,34.167
321,34.167
322,34.167
323,34.167
324,34.15
325,34.15
326,34.15
327,34.176
328,34.176
329,34.176
330,34.155
331,34.155
332,34.155
333,34.153
334,34.148
335,34.148
336,34.148
337,34.148
338,34.148
339,34.148
340,34.148
341,34.148
342,34.148
343,34.148
344,34.148
345,34.09
346,34.099
347,34.099
348,34.096
349,34.096
350,34.096
351,34.096
352,34.096
353,34.096
354,34.096
355,34.096
356,34.086
357,34.086
358,34.086
359,34.071
360,34.071
361,34.071
362,34.071
363,34.071
364,34.071
365,34.071
366,34.071
367,34.08
368,34.08
369,34.08
370,34.08
371,34.08
372,34.08
373,34.08
374,34.08
375,34.08
376,34.08
377,34.08
378,34.08
379,34.08
380,34.08
381,34.08
382,34.08
383,34.08
384,34.08
385,34.08
386,34.08
387,34.08
388,34.08
389,34.08
390,34.08
391,34.08
392,34.05
393,34.05
394,34.053
395,34.053
396,34.053
397,34.071
398,34.071
399,34.071
400,34.071
401,34.071
402,34.071
403,34.071
404,34.071
405,34.071
406,34.07
407,34.076
408,34.076
409,34.076
410,34.076
411,34.076
412,34.076
413,34.076
414,34.076
415,34.076
416,34.076
417,34.076
418,34.076
419,34.076
420,34.076
421,34.076
422,34.087
423,34.087
424,34.087
425,34.087
426,34.087
427,34.087
428,34.08
429,34.08
430,34.08
431,34.08
432,34.08
433,34.086
434,34.086
435,34.086
436,34.086
437,34.086
438,34.086
439,34.086
440,34.086
441,34.086
442,34.086
443,34.086
444,34.086
445,34.086
446,34.086
447,34.086
448,34.086
449,34.086
450,34.086
451,34.086
452,34.1
453,34.1
454,34.1
455,34.1
456,34.1
457,34.1
458,34.1
459,34.086
460,34.086
461,34.086
462,34.086
463,34.086
464,34.086
465,34.086
466,34.086
467,34.086
468,34.086
469,34.086
470,34.086
471,34.086
472,34.086
473,34.086
474,34.086
475,34.031
476,34.007
477,33.932
478,33.932
479,33.932
480,33.932
481,33.932
482,33.932
483,33.932
484,33.932
485,33.932
486,33.931
487,33.931
488,33.92
489,33.92
490,33.932
491,33.932
492,33.953
493,33.953
494,33.953
495,33.953
496,33.953
497,33.953
498,33.976
499,33.976
500,33.997
501,33.997
502,33.997
503,33.939
504,33.953
505,33.973
506,33.973
507,33.973
508,33.967
509,33.967
510,33.967
511,33.967
512,33.967
513,33.967
514,33.955
515,33.955
516,33.955
517,33.955
518,33.955
519,33.936
520,33.917
521,33.917
522,33.917
523,33.917
524,33.917
525,33.917
526,33.917
527,33.933
528,33.933
529,33.933
530,33.933
531,33.933
532,33.966
533,33.966
534,33.966
535,33.966
536,33.966
537,33.966
538,33.966
539,33.966
540,33.966
541,33.966
542,33.966
543,33.967
544,33.967
545,33.967
546,33.966
547,33.966
548,33.966
549,33.966
550,33.966
551,33.966
552,33.966
553,33.966
554,33.966
555,33.966
556,33.996
557,34
558,34
559,34.02
560,34.02
561,34.02
562,34.02
563,34.02
564,34.006
565,34.006
566,34.011
567,34.011
568,34.011
569,34.011
570,34.011
571,34.011
572,34.011
573,34.015
574,34.015
575,34.015
576,33.998
577,33.998
578,33.998
579,34.006
580,34.006
581,34.006
582,34.009
583,34.009
584,34.009
585,33.998
586,33.998
587,33.998
588,33.987
589,33.987
590,33.987
591,34.015
592,34.02
593,34.02
594,34.063
595,34.063
596,34.063
597,34.063
598,34.063
599,34.063
600,34.063
601,34.063
602,34.063
603,34.019
604,34.019
605,34.019
606,34.019
607,34.019
608,34.019
609,33.999
610,33.999
611,33.999
612,33.999
613,33.999
614,33.999
615,34.002
616,34.002
617,34.002
618,34.002
619,34.002
620,34.002
621,34.002
622,34.015
623,34.015
624,34.015
625,34.078
626,34.071
627,34.071
628,34.071
629,34.071
630,34.071
631,34.055
632,34.055
633,34.055
634,34.055
635,34.055
636,34.055
637,34.055
638,34.055
639,33.976
640,33.976
641,33.976
642,33.976
643,33.976
644,33.968
645,33.953
646,33.953
647,33.953
648,33.953
649,33.953
650,33.953
651,33.953
652,33.953
653,34.023
654,34.023
655,34.023
656,34.023
657,34.023
658,34.023
659,33.975
660,33.975
661,33.966
662,33.966
663,33.966
664,33.966
665,33.966
666,33.966
667,33.966
668,33.992
669,33.992
670,33.992
671,33.992
672,33.992
673,33.992
674,33.976
675,33.985
676,33.985
677,33.973
678,33.973
679,33.973
680,33.973
681,33.957
682,33.982
683,33.982
684,33.982
685,33.982
686,33.982
687,33.982
688,33.982
689,33.982
690,33.982
691,33.982
692,34.017
693,34.017
694,34.017
695,34.017
696,34.017
697,34.017
698,34.017
699,34.017
700,34.017
701,34.017
702,34.017
703,34.017
704,34.017
705,34.017
706,34.017
707,33.971
708,33.971
709,33.971
710,33.971
711,33.971
712,33.971
713,33.971
714,33.971
715,33.971
716,33.971
717,33.971
718,33.979
719,33.979
720,33.979
721,33.979
722,33.979
723,33.979
724,33.979
725,33.979
726,33.979
727,33.964
728,33.977
729,33.977
730,33.977
731,33.977
732,33.977
733,33.977
734,33.977
735,33.977
736,33.977
737,33.977
738,33.977
739,33.977
740,33.977
741,33.977
742,33.977
743,33.977
744,33.977
745,33.977
746,33.977
747,33.977
748,33.959
749,33.96
750,33.96
751,33.96
752,33.96
753,33.96
754,33.96
755,33.96
756,33.995
757,33.995
758,33.995
759,33.995
760,33.995
761,33.995
762,33.995
763,33.995
764,33.995
765,33.995
766,33.995
767,33.995
768,33.995
769,33.995
770,33.995
771,33.987
772,33.987
773,33.987
774,33.987
775,33.987
776,33.996
777,33.996
778,34
779,34
780,34
781,34
782,34
783,34
784,34
785,34
786,33.994
787,33.994
788,33.994
789,33.994
790,33.994
791,33.994
792,33.994
793,33.994
794,33.994
795,33.994
796,33.994
797,33.994
798,33.994
799,33.994
800,33.994
801,33.994
802,33.994
803,33.994
804,33.994
805,33.994
806,33.994
807,33.994
808,33.994
809,33.994
810,33.994
811,33.944
812,33.944
813,33.944
814,33.944
815,33.944
816,33.944
817,33.944
818,33.931
819,33.931
820,33.931
821,33.931
822,33.931
823,33.931
824,33.931
825,33.931
826,33.931
827,33.931
828,33.931
829,33.937
830,33.937
831,33.937
832,33.937
833,33.937
834,33.937
835,33.937
836,33.937
837,33.937
838,33.937
839,33.937
840,33.937
841,33.937
842,33.907
843,33.906
844,33.906
845,33.906
846,33.887
847,33.887
848,33.887
849,33.869
850,33.869
851,33.869
852,33.869
853,33.869
854,33.869
855,33.869
856,33.875
857,33.875
858,33.875
859,33.875
860,33.875
861,33.875
862,33.875
863,33.875
864,33.843
865,33.838
866,33.838
867,33.838
868,33.838
869,33.838
870,33.838
871,33.838
872,33.838
873,33.838
874,33.838
875,33.838
876,33.838
877,33.827
878,33.827
879,33.827
880,33.827
881,33.812
882,33.815
883,33.815
884,33.815
885,33.811
886,33.811
887,33.811
888,33.811
889,33.811
890,33.811
891,33.811
892,33.811
893,33.811
894,33.811
895,33.811
896,33.815
897,33.819
898,33.819
899,33.819
900,33.819
901,33.819
902,33.807
903,33.807
904,33.807
905,33.807
906,33.763
907,33.763
908,33.763
909,33.761
910,33.761
911,33.761
912,33.766
913,33.766
914,33.766
915,33.766
916,33.794
917,33.794
918,33.794
919,33.798
920,33.798
921,33.798
922,33.798
923,33.815
924,33.815
925,33.815
926,33.815
927,33.81
928,33.81
929,33.81
930,33.81
931,33.81
932,33.81
933,33.81
934,33.823
935,33.823
936,33.823
937,33.823
938,33.823
939,33.823
940,33.823
941,33.823
942,33.823
943,33.823
944,33.846
945,33.846
946,33.843
947,33.843
948,33.843
949,33.843
950,33.843
951,33.843
952,33.843
953,33.843
954,33.843
955,33.843
956,33.845
957,33.845
958,33.845
959,33.845
960,33.85
961,33.85
962,33.85
963,33.85
964,33.845
965,33.845
966,33.845
967,33.845
968,33.845
969,33.8
970,33.8
971,33.8
972,33.8
973,33.8
974,33.8
975,33.8
976,33.8
977,33.816
978,33.816
979,33.824
980,33.831
981,33.831
982,33.831
983,33.82
984,33.815
985,33.815
986,33.815
987,33.803
988,33.729
989,33.729
990,33.729
991,33.729
992,33.732
993,33.732
994,33.732
995,33.732
996,33.732
997,33.732
998,33.732
999,33.745
1000,33.745
1001,33.764
1002,33.764
1003,33.764
1004,33.764
1005,33.764
1006,33.764
1007,33.764
1008,33.764
1009,33.728
1010,33.728
1011,33.728
1012,33.728
1013,33.728
1014,33.728
1015,33.728
1016,33.728
1017,33.728
1018,33.728
1019,33.728
1020,33.726
1021,33.725
1022,33.725
1023,33.725
1024,33.725
1025,33.721
1026,33.721
1027,33.721
1028,33.721
1029,33.721
1030,33.727
1031,33.727
1032,33.727
1033,33.727
1034,33.727
1035,33.743
1036,33.743
1037,33.743
1038,33.743
1039,33.743
1040,33.744
1041,33.748
1042,33.744
1043,33.744
1044,33.744
1045,33.745
1046,33.749
1047,33.749
1048,33.749
1049,33.768
1050,33.768
1051,33.768
1052,33.768
1053,33.768
1054,33.768
1055,33.768
1056,33.768
1057,33.768
1058,33.758
1059,33.774
1060,33.777
1061,33.777
1062,33.818
1063,33.818
1064,33.818
1065,33.818
1066,33.818
1067,33.818
1068,33.818
1069,33.777
1070,33.777
1071,33.777
1072,33.763
1073,33.763
1074,33.763
1075,33.763
1076,33.763
1077,33.763
1078,33.763
1079,33.733
1080,33.739
1081,33.758
1082,33.758
1083,33.758
1084,33.746
1085,33.746
1086,33.746
1087,33.746
1088,33.746
1089,33.767
1090,33.767
1091,33.767
1092,33.749
1093,33.749
1094,33.744
1095,33.745
1096,33.748
1097,33.748
1098,33.748
1099,33.748
1100,33.74
1101,33.74
1102,33.749
1103,33.721
1104,33.719
1105,33.707
1106,33.707
1107,33.707
1108,33.707
1109,33.707
1110,33.707
1111,33.707
1112,33.707
1113,33.696
1114,33.689
1115,33.689
1116,33.689
1117,33.673
1118,33.673
1119,33.668
1120,33.655
1121,33.655
1122,33.635
1123,33.633
1124,33.633
1125,33.633
1126,33.633
1127,33.632
1128,33.667
1129,33.667
1130,33.667
1131,33.649
1132,33.657
1133,33.658
1134,33.683
1135,33.709
1136,33.709
1137,33.709
1138,33.709
1139,33.723
1140,33.717
1141,33.717
1142,33.709
1143,33.709
1144,33.709
1145,33.709
1146,33.709
1147,33.709
1148,33.709
1149,33.719
1150,33.719
1151,33.719
1152,33.719
1153,33.719
1154,33.719
1155,33.719
1156,33.68
1157,33.67
1158,33.67
1159,33.67
1160,33.67
1161,33.637
1162,33.637
1163,33.637
1164,33.637
1165,33.628
1166,33.628
1167,33.632
1168,33.661
1169,33.661
1170,33.661
1171,33.661
1172,33.661
1173,33.648
1174,33.661
1175,33.684
1176,33.688
1177,33.694
1178,33.698
1179,33.698
1180,33.698
1181,33.698
1182,33.671
1183,33.671
1184,33.673
1185,33.679
1186,33.698
1187,33.7
1188,33.7
1189,33.7
1190,33.7
1191,33.7
1192,33.7
1193,33.661
1194,33.694
1195,33.694
1196,33.694
1197,33.718
1198,33.718
1199,33.718
1200,33.718
1201,33.718
1202,33.718
1203,33.718
1204,33.661
1205,33.685
1206,33.689
1207,33.689
1208,33.689
1209,33.74
1210,33.74
1211,33.748
1212,33.749
1213,33.749
1214,33.749
1215,33.749
1216,33.749
1217,33.67
1218,33.67
1219,33.67
1220,33.67
1221,33.67
1222,33.668
1223,33.668
1224,33.684
1225,33.684
1226,33.684
1227,33.684
1228,33.683
1229,33.683
1230,33.683
1231,33.683
1232,33.683
1233,33.683
1234,33.683
1235,33.683
1236,33.683
1237,33.683
1238,33.662
1239,33.662
1240,33.662
1241,33.662
1242,33.683
1243,33.683
1244,33.683
1245,33.688
1246,33.688
1247,33.683
1248,33.686
1249,33.686
1250,33.686
1251,33.686
1252,33.702
1253,33.708
1254,33.708
1255,33.708
1256,33.708
1257,33.708
1258,33.708
1259,33.708
1260,33.708
1261,33.679
1262,33.736
1263,33.736
1264,33.716
1265,33.716
1266,33.716
1267,33.716
1268,33.716
1269,33.716
1270,33.716
1271,33.716
1272,33.716
1273,33.734
1274,33.734
1275,33.734
1276,33.734
1277,33.67
1278,33.67
1279,33.67
1280,33.67
1281,33.67
1282,33.67
1283,33.672
1284,33.672
1285,33.672
1286,33.672
1287,33.677
1288,33.677
1289,33.677
1290,33.677
1291,33.677
1292,33.695
1293,33.695
1294,33.695
1295,33.682
1296,33.686
1297,33.686
1298,33.686
1299,33.686
1300,33.686
1301,33.686
1302,33.686
1303,33.69
1304,33.696
1305,33.696
1306,33.696
1307,33.707
1308,33.707
1309,33.706
1310,33.706
1311,33.706
1312,33.706
1313,33.708
1314,33.708
1315,33.708
1316,33.708
1317,33.708
1318,33.708
1319,33.708
1320,33.708
1321,33.708
1322,33.708
1323,33.708
1324,33.708
1325,33.757
1326,33.757
1327,33.78
1328,33.795
1329,33.795
1330,33.795
1331,33.795
1332,33.795
1333,33.795
1334,33.795
1335,33.795
1336,33.795
1337,33.795
1338,33.795
1339,33.802
1340,33.809
1341,33.813
1342,33.844
1343,33.844
1344,33.847
1345,33.847
1346,33.847
1347,33.847
1348,33.853
1349,33.853
1350,33.853
1351,33.853
1352,33.875
1353,33.875
1354,33.875
1355,33.875
1356,33.875
1357,33.86
1358,33.86
1359,33.871
1360,33.871
1361,33.871
1362,33.871
1363,33.904
1364,33.904
1365,33.891
1366,33.891
1367,33.891
1368,33.891
1369,33.891
1370,33.891
1371,33.891
1372,33.891
1373,33.891
1374,33.891
1375,33.909
1376,33.914
1377,33.914
1378,33.909
1379,33.909
1380,33.909
1381,33.909
1382,33.909
1383,33.909
1384,33.906
1385,33.919
1386,33.931
1387,33.951
1388,33.951
1389,33.971
1390,33.971
1391,33.99
1392,33.997
1393,34.006
1394,34.02
1395,34.02
1396,34.066
1397,34.066
1398,34.046
1399,34.046
1400,34.05
1401,34.019
1402,34.019
1403,34.019
1404,34.03
1405,34.03
1406,34.064
1407,34.064
1408,34.034
1409,34.034
1410,34.034
1411,34.034
1412,34.034
1413,34.034
1414,34.064
1415,34.187
1416,34.187
1417,34.187
1418,34.16
1419,34.195
1420,34.195
1421,34.175
1422,34.175
1423,34.158
1424,34.162
1425,34.162
1426,34.162
1427,34.174
1428,34.156
1429,34.21
1430,34.221
1431,34.221
1432,34.182
1433,34.167
1434,34.162
1435,34.162
1436,34.156
1437,34.156
1438,34.126
1439,34.126
1440,34.138
1441,34.115
1442,34.115
1443,34.115
1444,34.115
1445,34.115
1446,34.115
1447,34.115
1448,34.122
1449,34.122
1450,34.122
1451,34.122
1452,34.122
1453,34.122
1454,34.122
1455,34.122
1456,34.122
1457,34.118
1458,34.118
1459,34.118
1460,34.118
1461,34.112
1462,34.112
1463,34.112
1464,34.116
1465,34.123
1466,34.188
1467,34.188
1468,34.188
1469,34.188
1470,34.188
1471,34.188
1472,34.188
1473,34.188
1474,34.188
1475,34.134
1476,34.134
1477,34.134
1478,34.134
1479,34.134
1480,34.134
1481,34.134
1482,34.134
1483,34.134
1484,34.151
1485,34.151
1486,34.151
1487,34.151
1488,34.151
1489,34.151
1490,34.151
1491,34.127
1492,34.127
1493,34.127
1494,34.127
1495,34.127
1496,34.123
1497,34.126
1498,34.143
1499,34.143
1500,34.143
1501,34.143
1502,34.143
1503,34.143
1504,34.106
1505,34.104
1506,34.106
1507,34.106
1508,34.106
1509,34.1
1510,34.1
1511,34.1
1512,34.1
1513,34.1
1514,34.1
1515,34.1
1516,34.046
1517,34.046
1518,34.05
1519,34.05
1520,34.049
1521,34.049
1522,34.049
1523,34.049
1524,34.049
1525,34.049
1526,34.053
1527,34.053
1528,34.053
1529,34.053
1530,34.053
1531,34.053
1532,34.053
1533,34.053
1534,34.047
1535,34.051
1536,34.051
1537,34.086
1538,34.087
1539,34.087
1540,34.087
1541,34.086
1542,34.086
1543,34.086
1544,34.086
1545,34.086
1546,34.086
1547,34.086
1548,34.086
1549,34.086
1550,34.088
1551,34.088
1552,34.088
1553,34.09
1554,34.09
1555,34.09
1556,34.099
1557,34.099
1558,34.099
1559,34.099
1560,34.099
1561,34.099
1562,34.099
1563,34.099
1564,34.099
1565,34.103
1566,34.103
1567,34.103
1568,34.103
1569,34.103
1570,34.103
1571,34.103
1572,34.103
1573,34.103
1574,34.102
1575,34.102
1576,34.102
1577,34.102
1578,34.102
1579,34.102
1580,34.102
1581,34.102
1582,34.102
1583,34.102
1584,34.102
1585,34.102
1586,34.102
1587,34.102
1588,34.102
1589,34.102
1590,34.102
1591,34.097
1592,34.097
1593,34.097
1594,34.097
1595,34.097
1596,34.097
1597,34.097
1598,34.089
1599,34.102
1600,34.102
1601,34.102
1602,34.102
1603,34.155
1604,34.155
1605,34.217
1606,34.243
1607,34.249
1608,34.27
1609,34.27
1610,34.278
1611,34.278
1612,34.278
1613,34.278
1614,34.278
1615,34.278
1616,34.278
1617,34.278
1618,34.278
1619,34.278
1620,34.278
1621,34.278
1622,34.278
1623,34.278
1624,34.27
1625,34.27
1626,34.27
1627,34.27
1628,34.27
1629,34.243
1630,34.243
1631,34.243
1632,34.243
1633,34.243
1634,34.243
1635,34.243
1636,34.243
1637,34.243
1638,34.243
1639,34.215
1640,34.215
1641,34.215
1642,34.215
1643,34.215
1644,34.215
1645,34.215
1646,34.215
1647,34.215
1648,34.215
1649,34.211
1650,34.211
1651,34.211
1652,34.189
1653,34.189
1654,34.159
1655,34.169
1656,34.169
1657,34.169
1658,34.169
1659,34.169
1660,34.169
1661,34.165
1662,34.165
1663,34.182
1664,34.182
1665,34.182
1666,34.182
1667,34.161
1668,34.161
1669,34.161
1670,34.161
1671,34.156
1672,34.156
1673,34.156
1674,34.156
1675,34.156
1676,34.156
1677,34.156
1678,34.156
1679,34.156
1680,34.16
1681,34.158
1682,34.158
1683,34.158
1684,34.158
1685,34.158
1686,34.158
1687,34.15
1688,34.15
1689,34.15
1690,34.15
1691,34.15
1692,34.15
1693,34.15
1694,34.15
1695,34.15
1696,34.15
1697,34.119
1698,34.119
1699,34.119
1700,34.119
1701,34.119
1702,34.175
1703,34.186
1704,34.186
1705,34.186
1706,34.186
1707,34.186
1708,34.186
1709,34.164
1710,34.164
1711,34.164
1712,34.164
1713,34.164
1714,34.164
1715,34.164
1716,34.264
1717,34.264
1718,34.283
1719,34.283
1720,34.283
1721,34.285
1722,34.3
1723,34.309
1724,34.309
1725,34.309
1726,34.309
1727,34.309
1728,34.309
1729,34.309
1730,34.309
1731,34.313
1732,34.313
1733,34.328
1734,34.328
1735,34.313
1736,34.313
1737,34.313
1738,34.313
1739,34.26
1740,34.26
1741,34.26
1742,34.26
1743,34.26
1744,34.26
1745,34.29
1746,34.264
1747,34.254
1748,34.254
1749,34.254
1750,34.29
1751,34.29
1752,34.29
1753,34.29
1754,34.29
1755,34.29
1756,34.29
1757,34.29
1758,34.29
1759,34.29
1760,34.29
1761,34.29
1762,34.29
1763,34.29
1764,34.29
1765,34.29
1766,34.29
1767,34.29
1768,34.29
1769,34.29
1770,34.29
1771,34.29
1772,34.29
1773,34.29
1774,34.29
1775,34.29
1776,34.29
1777,34.255
1778,34.229
1779,34.229
1780,34.229
1781,34.229
1782,34.229
1783,34.229
1784,34.229
1785,34.229
1786,34.229
1787,34.229
1788,34.229
1789,34.229
1790,34.228
1791,34.228
1792,34.228
1793,34.229
1794,34.229
1795,34.229
1796,34.229
1797,34.229
1798,34.229
1799,34.229
1800,34.229
1801,34.229
1802,34.218
1803,34.218
1804,34.218
1805,34.218
1806,34.218
1807,34.218
1808,34.218
1809,34.218
1810,34.218
1811,34.218
1812,34.218
1813,34.218
1814,34.249
1815,34.25
1816,34.25
1817,34.25
1818,34.25
1819,34.25
1820,34.25
1821,34.25
1822,34.273
1823,34.273
1824,34.273
1825,34.273
1826,34.273
1827,34.273
1828,34.273
1829,34.273
1830,34.273
1831,34.273
1832,34.319
1833,34.319
1834,34.332
1835,34.339
1836,34.32
1837,34.32
1838,34.32
1839,34.297
1840,34.297
1841,34.297
1842,34.297
1843,34.297
1844,34.322
1845,34.322
1846,34.322
1847,34.322
1848,34.322
1849,34.322
1850,34.322
1851,34.322
1852,34.322
1853,34.322
1854,34.333
1855,34.333
1856,34.333
1857,34.333
1858,34.333
1859,34.333
1860,34.333
1861,34.31
1862,34.31
1863,34.265
1864,34.265
1865,34.282
1866,34.282
1867,34.292
1868,34.307
1869,34.307
1870,34.315
1871,34.315
1872,34.315
1873,34.315
1874,34.315
1875,34.315
1876,34.315
1877,34.321
1878,34.321
1879,34.321
1880,34.321
1881,34.321
1882,34.321
1883,34.321
1884,34.321
1885,34.321
1886,34.34
1887,34.34
1888,34.34
1889,34.34
1890,34.34
1891,34.34
1892,34.337
1893,34.337
1894,34.337
1895,34.337
1896,34.337
1897,34.337
1898,34.337
1899,34.337
1900,34.331
1901,34.331
1902,34.326
1903,34.326
1904,34.326
1905,34.326
1906,34.326
1907,34.326
1908,34.326
1909,34.326
1910,34.306
1911,34.306
1912,34.306
1913,34.306
1914,34.34
1915,34.34
1916,34.34
1917,34.34
1918,34.34
1919,34.312
1920,34.312
1921,34.312
1922,34.312
1923,34.312
1924,34.335
1925,34.314
1926,34.314
1927,34.314
1928,34.314
1929,34.314
1930,34.314
1931,34.34
1932,34.34
1933,34.34
1934,34.34
1935,34.34
1936,34.34
1937,34.34
1938,34.34
1939,34.34
1940,34.34
1941,34.34
1942,34.34
1943,34.34
1944,34.34
1945,34.34
1946,34.34
1947,34.34
1948,34.34
1949,34.34
1950,34.34
1951,34.34
1952,34.34
1953,34.34
1954,34.34
1955,34.34
1956,34.34
1957,34.34
1958,34.34
1959,34.34
1960,34.31
1961,34.316
1962,34.316
1963,34.316
1964,34.316
1965,34.316
1966,34.316
1967,34.316
1968,34.316
1969,34.316
1970,34.316
1971,34.316
1972,34.316
1973,34.316
1974,34.316
1975,34.316
1976,34.321
1977,34.321
1978,34.321
1979,34.321
1980,34.321
1981,34.319
1982,34.319
1983,34.319
1984,34.321
1985,34.321
1986,34.321
1987,34.321
1988,34.321
1989,34.321
1990,34.347
1991,34.347
1992,34.347
1993,34.347
1994,34.347
1995,34.347
1996,34.35
1997,34.35
1998,34.35
1999,34.35
2000,34.35
2001,34.351
2002,34.351
2003,34.351
2004,34.359
2005,34.391
2006,34.394
2007,34.417
2008,34.452
2009,34.452
2010,34.452
2011,34.473
2012,34.481
2013,34.5
2014,34.483
2015,34.483
2016,34.483
2017,34.499
2018,34.476
2019,34.476
2020,34.476
2021,34.476
2022,34.476
2023,34.5
2024,34.5
2025,34.5
2026,34.5
2027,34.517
2028,34.514
2029,34.514
2030,34.497
2031,34.497
2032,34.474
2033,34.474
2034,34.474
2035,34.455
2036,34.455
2037,34.45
2038,34.45
2039,34.45
2040,34.45
2041,34.45
2042,34.45
2043,34.45
2044,34.45
2045,34.45
2046,34.45
2047,34.45
2048,34.45
2049,34.45
2050,34.45
2051,34.45
2052,34.45
2053,34.45
2054,34.399
2055,34.436
2056,34.436
2057,34.436
2058,34.436
2059,34.388
2060,34.388
2061,34.388
2062,34.39
2063,34.39
2064,34.441
2065,34.451
2066,34.49
2067,34.479
2068,34.479
2069,34.479
2070,34.479
2071,34.479
2072,34.479
2073,34.479
2074,34.479
2075,34.5
2076,34.5
2077,34.455
2078,34.455
2079,34.455
2080,34.455
2081,34.473
2082,34.473
2083,34.473
2084,34.473
2085,34.473
2086,34.427
2087,34.426
2088,34.426
2089,34.426
2090,34.426
2091,34.426
2092,34.426
2093,34.426
2094,34.426
2095,34.426
2096,34.417
2097,34.399
2098,34.399
2099,34.399
2100,34.399
2101,34.399
2102,34.387
2103,34.387
2104,34.387
2105,34.387
2106,34.387
2107,34.387
2108,34.387
2109,34.387
2110,34.387
2111,34.387
2112,34.387
2113,34.387
2114,34.387
2115,34.347
2116,34.347
2117,34.347
2118,34.347
2119,34.347
2120,34.395
2121,34.395
2122,34.395
2123,34.395
2124,34.395
2125,34.395
2126,34.395
2127,34.395
2128,34.395
2129,34.395
2130,34.395
2131,34.395
2132,34.395
2133,34.395
2134,34.395
2135,34.395
2136,34.395
2137,34.395
2138,34.395
2139,34.395
2140,34.371
2141,34.375
2142,34.375
