1670198400000,5.60000000,5.60000000,5.58000000,5.58000000,5857.73000000,1670198699999,32744.97350000,57,3780.00000000,21130.85230000,0
1670198700000,5.59000000,5.59000000,5.58000000,5.59000000,578.02000000,1670198999999,3226.80860000,9,145.70000000,814.46300000,0
1670199000000,5.59000000,5.60000000,5.59000000,5.60000000,986.10000000,1670199299999,5512.64180000,23,983.29000000,5496.93390000,0
1670199300000,5.60000000,5.61000000,5.59000000,5.60000000,5810.41000000,1670199599999,32538.23400000,56,4430.38000000,24810.47800000,0
1670199600000,5.60000000,5.64000000,5.60000000,5.64000000,15477.59000000,1670199899999,86979.55550000,252,12264.84000000,68935.17340000,0
1670199900000,5.64000000,5.65000000,5.63000000,5.63000000,10159.25000000,1670200199999,57270.88480000,191,5059.76000000,28537.17210000,0
1670200200000,5.64000000,5.65000000,5.63000000,5.65000000,11827.12000000,1670200499999,66713.27600000,169,8101.64000000,45700.64070000,0
1670200500000,5.64000000,5.66000000,5.64000000,5.65000000,4442.03000000,1670200799999,25097.77760000,85,3059.71000000,17288.88580000,0
1670200800000,5.65000000,5.66000000,5.63000000,5.64000000,5605.60000000,1670201099999,31633.70680000,143,1583.56000000,8932.49910000,0
1670201100000,5.64000000,5.65000000,5.63000000,5.65000000,1864.29000000,1670201399999,10520.32410000,59,1643.92000000,9277.46420000,0
1670201400000,5.64000000,5.65000000,5.63000000,5.63000000,3432.83000000,1670201699999,19352.24980000,39,288.15000000,1625.51600000,0
1670201700000,5.63000000,5.64000000,5.63000000,5.64000000,121.57000000,1670201999999,684.89640000,7,45.73000000,257.91720000,0
1670202000000,5.63000000,5.64000000,5.63000000,5.64000000,190.32000000,1670202299999,1072.02740000,16,52.58000000,296.55120000,0
1670202300000,5.63000000,5.64000000,5.63000000,5.64000000,3897.19000000,1670202599999,21952.80340000,56,1162.37000000,6555.76680000,0
1670202600000,5.64000000,5.64000000,5.63000000,5.63000000,5286.67000000,1670202899999,29764.59550000,62,2836.40000000,15969.57540000,0
1670202900000,5.63000000,5.64000000,5.63000000,5.63000000,40.12000000,1670203199999,226.00990000,7,13.43000000,75.74520000,0
1670203200000,5.63000000,5.64000000,5.63000000,5.63000000,640.47000000,1670203499999,3612.14340000,9,629.73000000,3551.67720000,0
