tkn_pair,oracle_price,time,id,block_number
AAVE/USD,22053732684,1747028672,188828,7519780
AAVE/USD,21912997568,1747028069,188821,7519731
AAVE/USD,22040159854,1747027231,188816,7519664
AAVE/USD,22151093183,1747025068,188790,7519492
AAVE/USD,22039856434,1747024109,188782,7519415
AAVE/USD,22199164766,1747023508,188781,7519368
AAVE/USD,22083339571,1747023157,188780,7519340
AAVE/USD,22133505323,1747020271,188701,7519105
AAVE/USD,21974288390,1747019433,188672,7519035
AAVE/USD,22092365624,1747016987,188625,7518842
AAVE/USD,21919597678,1747016194,188600,7518778
AAVE/USD,22038188202,1747015589,188585,7518731
AAVE/USD,21899885076,1747014874,188577,7518671
AAVE/USD,21765194432,1747013800,188562,7518583
AAVE/USD,21885179612,1747013550,188550,7518563
AAVE/USD,22034522954,1747012956,188545,7518514
AAVE/USD,22181526349,1747009597,188511,7518247
AAVE/USD,22067572418,1747004786,188430,7517861
AAVE/USD,21955142354,1747003949,188428,7517793
AAVE/USD,21841519652,1747003587,188418,7517764
AAVE/USD,21969180316,1747001193,188385,7517570
AAVE/USD,22080267318,1747000587,188380,7517523
AAVE/USD,21960948188,1746993874,188343,7516989
AAVE/USD,22090029842,1746989555,188265,7516645
AAVE/USD,21974528532,1746988837,188254,7516587
AAVE/USD,21823582998,1746988232,188232,7516539
AAVE/USD,21941096465,1746984997,188144,7516279
AAVE/USD,21809833860,1746983790,188128,7516183
AAVE/USD,21673235329,1746982232,188118,7516056
AAVE/USD,21800012489,1746981268,188115,7515980
AAVE/USD,21684028533,1746980553,188101,7515923
AAVE/USD,21561453475,1746979958,188084,7515876
AAVE/USD,21436868460,1746979760,188076,7515860
AAVE/USD,21603022122,1746978887,188069,7515789
AAVE/USD,21735581535,1746977672,188049,7515691
AAVE/USD,21856545278,1746973593,187977,7515370
AAVE/USD,21735881344,1746971799,187941,7515226
AAVE/USD,21878947291,1746970401,187903,7515113
AAVE/USD,22013996076,1746970124,187900,7515092
AAVE/USD,22155924383,1746969867,187899,7515071
AAVE/USD,22268610211,1746969147,187887,7515014
AAVE/USD,22155226827,1746966748,187865,7514819
AAVE/USD,22288419102,1746965550,187849,7514721
AAVE/USD,22171355493,1746959307,187806,7514229
AAVE/USD,22056898005,1746955829,187766,7513955
AAVE/USD,21945200840,1746954628,187715,7513858
AAVE/USD,21829298073,1746952352,187693,7513674
AAVE/USD,21959714066,1746950915,187660,7513558
AAVE/USD,21848036899,1746950557,187647,7513528
AAVE/USD,21716980896,1746949396,187611,7513435
AAVE/USD,21871930785,1746947237,187571,7513262
AAVE/USD,22098352212,1746946593,187541,7513210
AAVE/USD,21986378516,1746946252,187533,7513183
AAVE/USD,22109537917,1746945756,187523,7513143
AAVE/USD,22267834384,1746943355,187481,7512955
AAVE/USD,22433641786,1746939628,187430,7512658
AAVE/USD,22312994160,1746938308,187405,7512551
AAVE/USD,22436943992,1746936781,187353,7512432
AAVE/USD,22394854004,1746936512,187349,7512409
AAVE/USD,22510426948,1746934587,187310,7512256
AAVE/USD,22636456333,1746934227,187300,7512227
AAVE/USD,22490493681,1746933147,187289,7512139
AAVE/USD,22368069841,1746932085,187283,7512058
AAVE/USD,22527585395,1746931477,187279,7512007
AAVE/USD,22647383996,1746931112,187277,7511976
AAVE/USD,22520086102,1746929794,187258,7511871
AAVE/USD,22385804488,1746929437,187256,7511846
AAVE/USD,22273022840,1746928357,187228,7511757
AAVE/USD,22411519548,1746927756,187220,7511707
AAVE/USD,22530340603,1746925834,187213,7511552
AAVE/USD,22350105996,1746925477,187212,7511525
AAVE/USD,22492834939,1746924397,187206,7511440
AAVE/USD,22350847652,1746923726,187173,7511386
AAVE/USD,22195104182,1746923482,187162,7511365
AAVE/USD,22370616751,1746923347,187148,7511356
AAVE/USD,22549446176,1746922762,187077,7511308
AAVE/USD,22780596501,1746922398,187059,7511281
AAVE/USD,22954481730,1746922021,187036,7511250
AAVE/USD,22799389849,1746921760,187035,7511228
AAVE/USD,22930438858,1746920503,186956,7511129
AAVE/USD,22796706380,1746920016,186921,7511090
AAVE/USD,22929289378,1746917807,186848,7510914
AAVE/USD,22759664605,1746917551,186846,7510893
AAVE/USD,22888166391,1746916718,186806,7510826
AAVE/USD,22746364567,1746913725,186662,7510584
AAVE/USD,22613787712,1746911203,186551,7510385
AAVE/USD,22455784983,1746909508,186434,7510249
AAVE/USD,22331711169,1746907602,186220,7510098
AAVE/USD,22458695502,1746902914,185747,7509723
AAVE/USD,22310431203,1746901715,185652,7509627
AAVE/USD,22468197742,1746900628,185542,7509544
AAVE/USD,22340416192,1746900079,185508,7509499
AAVE/USD,22478561724,1746899481,185489,7509452
AAVE/USD,22714513326,1746899121,185469,7509422
AAVE/USD,22843616984,1746898872,185454,7509402
AAVE/USD,22674185619,1746897880,185428,7509323
AAVE/USD,22553016523,1746897165,185419,7509265
AAVE/USD,22423761446,1746895114,185407,7509104
AAVE/USD,22293398733,1746894197,185389,7509029
AAVE/USD,22119737161,1746889108,185197,7508628
AAVE/USD,22232699672,1746888393,185172,7508570
AAVE/USD,22082560457,1746887187,185139,7508474
AAVE/USD,21951120395,1746886832,185137,7508446
AAVE/USD,22099630660,1746885997,185124,7508378
AAVE/USD,22258683729,1746885292,185121,7508321
AAVE/USD,22133642564,1746884921,185113,7508290
AAVE/USD,22007553611,1746883711,185106,7508196
AAVE/USD,21896331257,1746882268,185090,7508082
AAVE/USD,21774068138,1746881190,185085,7507995
AAVE/USD,21885197692,1746879269,185016,7507843
AAVE/USD,21750054020,1746878669,185007,7507795
AAVE/USD,21592288118,1746878432,185002,7507776
AAVE/USD,21701557276,1746876755,184988,7507641
AAVE/USD,21831155285,1746876512,184978,7507622
AAVE/USD,21946990842,1746875432,184965,7507538
AAVE/USD,21824215514,1746874959,184962,7507503
AAVE/USD,21949321957,1746874720,184959,7507484
AAVE/USD,22069554523,1746874475,184955,7507464
AAVE/USD,22188665472,1746873764,184943,7507407
AAVE/USD,22071834245,1746871598,184880,7507237
AAVE/USD,21961330917,1746871361,184877,7507219
AAVE/USD,22167589694,1746869913,184864,7507104
AAVE/USD,21983419950,1746869200,184848,7507047
AAVE/USD,21866705771,1746869079,184845,7507039
AAVE/USD,21755422818,1746867921,184817,7506943
AAVE/USD,21957796939,1746867202,184803,7506884
AAVE/USD,22148486159,1746865504,184770,7506750
AAVE/USD,22022252465,1746865041,184757,7506713
AAVE/USD,22138438755,1746864444,184750,7506664
AAVE/USD,21970608789,1746863958,184734,7506625
AAVE/USD,21811171653,1746863684,184723,7506603
AAVE/USD,21633942130,1746862835,184689,7506535
AAVE/USD,21518161503,1746861988,184682,7506468
AAVE/USD,21640795017,1746860792,184657,7506372
AAVE/USD,21530529530,1746860433,184638,7506343
AAVE/USD,21306519854,1746859474,184580,7506268
AAVE/USD,21442352714,1746857675,184531,7506123
AAVE/USD,21327941734,1746857191,184517,7506086
AAVE/USD,21206357288,1746854312,184420,7505858
AAVE/USD,21099807295,1746851791,184376,7505655
AAVE/USD,20989447503,1746850474,184365,7505550
AAVE/USD,21004389486,1746850086,184357,7505519
AAVE/USD,21153609432,1746846246,184309,7505214
AAVE/USD,21269790711,1746844566,184288,7505077
AAVE/USD,21132184756,1746841805,184275,7504858
AAVE/USD,21279370237,1746840967,184269,7504788
AAVE/USD,21155117626,1746839887,184244,7504703
AAVE/USD,21027814582,1746838095,184223,7504557
AAVE/USD,21163913105,1746837257,184209,7504490
AAVE/USD,21348276048,1746836418,184198,7504425
AAVE/USD,21181880444,1746835569,184167,7504357
AAVE/USD,21058437811,1746834244,184143,7504255
AAVE/USD,21166143391,1746833763,184134,7504219
AAVE/USD,21055581701,1746830765,184095,7503980
AAVE/USD,21162343659,1746829926,184071,7503911
AAVE/USD,21045970690,1746820928,183933,7503188
AAVE/USD,20897829509,1746818169,183918,7502964
AAVE/USD,21045210031,1746815646,183840,7502763
AAVE/USD,20920328141,1746814690,183823,7502687
AAVE/USD,21083999845,1746813013,183771,7502554
AAVE/USD,20949316644,1746812289,183731,7502497
AAVE/USD,20836522528,1746811093,183688,7502403
AAVE/USD,20675031626,1746809530,183639,7502279
AAVE/USD,20785327890,1746807970,183591,7502154
AAVE/USD,20680023565,1746807275,183549,7502099
AAVE/USD,20575962591,1746807018,183541,7502078
AAVE/USD,20682338234,1746806768,183532,7502057
AAVE/USD,20788951751,1746806180,183527,7502012
AAVE/USD,20668822060,1746804267,183513,7501861
AAVE/USD,20780827839,1746803295,183476,7501782
AAVE/USD,20653572708,1746801902,183426,7501669
AAVE/USD,20524908445,1746801542,183422,7501642
AAVE/USD,20671542925,1746800936,183418,7501591
AAVE/USD,20845841140,1746800545,183401,7501561
AAVE/USD,20996214669,1746799453,183371,7501472
AAVE/USD,21157996092,1746798971,183355,7501433
AAVE/USD,21273235085,1746798621,183352,7501405
AAVE/USD,21146944875,1746797784,183338,7501338
AAVE/USD,21020667817,1746797055,183323,7501284
AAVE/USD,21048324072,1746796120,183303,7501208
AAVE/USD,20890736976,1746792283,183226,7500901
AAVE/USD,20997429395,1746791443,183196,7500835
AAVE/USD,21117397326,1746791220,183193,7500817
AAVE/USD,20985676227,1746790658,183175,7500773
AAVE/USD,20877143370,1746790291,183164,7500744
AAVE/USD,21217528621,1746789643,183142,7500695
AAVE/USD,21046121808,1746789045,183104,7500651
AAVE/USD,20929173375,1746788804,183094,7500632
AAVE/USD,21043635140,1746787962,183067,7500565
AAVE/USD,20934686917,1746787245,183025,7500510
AAVE/USD,20789716951,1746786171,182960,7500426
AAVE/USD,20951255236,1746785567,182935,7500379
AAVE/USD,20829267786,1746784728,182910,7500316
AAVE/USD,20710306863,1746784383,182903,7500287
AAVE/USD,20877891837,1746783336,182898,7500206
AAVE/USD,20742525610,1746782973,182888,7500176
AAVE/USD,20993487459,1746782132,182870,7500107
AAVE/USD,21169420784,1746781900,182862,7500088
AAVE/USD,21317173610,1746781765,182852,7500079
AAVE/USD,21510166466,1746781646,182847,7500069
AAVE/USD,21375653828,1746780940,182817,7500013
AAVE/USD,21492431288,1746780553,182809,7499982
AAVE/USD,21231508021,1746780459,182802,7499976
AAVE/USD,21606191698,1746780230,182773,7499957
AAVE/USD,21970871968,1746779862,182750,7499928
AAVE/USD,21799546273,1746779611,182734,7499909
AAVE/USD,21632468846,1746779372,182718,7499891
AAVE/USD,21447391319,1746778873,182688,7499851
AAVE/USD,21327564833,1746776733,182558,7499682
AAVE/USD,21077079872,1746774693,182504,7499524
AAVE/USD,20968046690,1746774324,182496,7499494
AAVE/USD,20854510342,1746773681,182483,7499442
AAVE/USD,20725344749,1746772285,182461,7499329
AAVE/USD,20610396280,1746771404,182452,7499260
AAVE/USD,20477174796,1746765760,182334,7498822
AAVE/USD,20585858605,1746764080,182296,7498688
AAVE/USD,20467686231,1746763132,182274,7498613
AAVE/USD,20576932807,1746761923,182245,7498517
AAVE/USD,20683440798,1746761324,182223,7498470
AAVE/USD,20793656857,1746761084,182214,7498450
AAVE/USD,20677057864,1746760009,182194,7498366
AAVE/USD,20568035275,1746759645,182185,7498336
AAVE/USD,20451590348,1746757362,182145,7498155
AAVE/USD,20559874328,1746755921,182094,7498039
AAVE/USD,20387243180,1746754492,182060,7497924
AAVE/USD,20493145400,1746754053,182038,7497888
AAVE/USD,20607790890,1746753809,182030,7497871
AAVE/USD,20789216766,1746753565,182015,7497851
AAVE/USD,20671707696,1746753162,181994,7497818
AAVE/USD,20557258550,1746751273,181958,7497670
AAVE/USD,20400720882,1746749797,181944,7497553
AAVE/USD,20503319615,1746749206,181934,7497509
AAVE/USD,20620981525,1746748851,181923,7497479
AAVE/USD,20495304730,1746747284,181885,7497360
AAVE/USD,20377009503,1746744284,181821,7497119
AAVE/USD,20211112271,1746742121,181759,7496947
AAVE/USD,20343949584,1746741660,181747,7496912
AAVE/USD,20206017124,1746741212,181723,7496877
AAVE/USD,20308302520,1746740613,181684,7496831
AAVE/USD,20533276868,1746739889,181654,7496775
AAVE/USD,20675676499,1746739292,181616,7496731
AAVE/USD,20535234725,1746739017,181610,7496709
AAVE/USD,20361527714,1746738224,181561,7496644
AAVE/USD,20474045647,1746737981,181547,7496627
AAVE/USD,20586278268,1746737874,181536,7496618
AAVE/USD,20430633506,1746737742,181530,7496607
AAVE/USD,20307314009,1746737623,181527,7496598
AAVE/USD,20165855434,1746737469,181512,7496586
AAVE/USD,19995007215,1746736885,181485,7496538
AAVE/USD,19879610224,1746736386,181473,7496500
AAVE/USD,19737967180,1746735759,181457,7496451
AAVE/USD,19616858387,1746735440,181456,7496424
AAVE/USD,19734530227,1746735099,181453,7496398
AAVE/USD,19859070471,1746734129,181414,7496322
AAVE/USD,19734920438,1746733853,181389,7496300
AAVE/USD,19615466230,1746732209,181338,7496169
AAVE/USD,19450019970,1746731560,181319,7496117
AAVE/USD,19349330702,1746731196,181294,7496089
AAVE/USD,19480784031,1746730123,181237,7496001
AAVE/USD,19631268708,1746729884,181235,7495984
AAVE/USD,19398698689,1746729524,181228,7495954
AAVE/USD,19253505040,1746729407,181214,7495944
AAVE/USD,19149950098,1746728562,181189,7495876
AAVE/USD,19049917780,1746727596,181176,7495800
AAVE/USD,18954531351,1746726649,181137,7495728
AAVE/USD,19064691991,1746726404,181116,7495708
AAVE/USD,19074867102,1746725739,181093,7495655
AAVE/USD,19208099297,1746725381,181083,7495627
AAVE/USD,19111886546,1746725138,181076,7495607
AAVE/USD,19012236906,1746723819,181056,7495511
AAVE/USD,19126614331,1746722498,181036,7495425
AAVE/USD,19020039984,1746721786,181015,7495375
AAVE/USD,19150199190,1746720585,180964,7495291
AAVE/USD,19192603916,1746719709,180943,7495235
AAVE/USD,19461006863,1746719217,180912,7495202
AAVE/USD,19582045854,1746719095,180905,7495192
AAVE/USD,19367502269,1746718862,180888,7495178
AAVE/USD,19255573019,1746718253,180857,7495137
AAVE/USD,19136226148,1746718007,180839,7495120
AAVE/USD,19001564221,1746717135,180814,7495049
AAVE/USD,18899161034,1746714871,180724,7494872
AAVE/USD,18741133113,1746707888,180572,7494317
AAVE/USD,18865842900,1746706960,180558,7494243
AAVE/USD,18745686278,1746703919,180506,7494002
AAVE/USD,18894113369,1746700203,180419,7493718
AAVE/USD,18789076102,1746695999,180345,7493392
AAVE/USD,18684220256,1746694680,180305,7493285
AAVE/USD,18789562226,1746689804,180248,7492897
AAVE/USD,18681366836,1746689157,180211,7492850
AAVE/USD,18564404469,1746687115,180173,7492686
AAVE/USD,18456091412,1746684595,180137,7492490
AAVE/USD,18329910230,1746682316,180091,7492310
AAVE/USD,18230677351,1746681954,180059,7492282
AAVE/USD,18328605726,1746680162,180023,7492141
AAVE/USD,18422058580,1746679439,180004,7492084
AAVE/USD,18578786438,1746678598,179993,7492018
AAVE/USD,18747775336,1746677924,179970,7491964
AAVE/USD,18622250740,1746676863,179939,7491883
AAVE/USD,18464011748,1746676618,179933,7491862
AAVE/USD,18351845703,1746676013,179894,7491813
AAVE/USD,18107812678,1746675730,179880,7491791
AAVE/USD,17995937057,1746675480,179873,7491772
AAVE/USD,17900725529,1746673957,179830,7491652
AAVE/USD,17797431777,1746673850,179825,7491643
AAVE/USD,17696731428,1746671672,179737,7491471
AAVE/USD,17565162919,1746671280,179729,7491440
AAVE/USD,17432147908,1746666896,179682,7491095
AAVE/USD,17531443370,1746666165,179672,7491036
AAVE/USD,17395878524,1746665882,179660,7491014
AAVE/USD,17301427044,1746662875,179623,7490776
AAVE/USD,17214801003,1746661554,179604,7490676
AAVE/USD,17316330263,1746660714,179601,7490610
AAVE/USD,17403534385,1746660000,179588,7490554
AAVE/USD,17313185591,1746659159,179567,7490487
AAVE/USD,17220400560,1746657599,179533,7490362
AAVE/USD,17129721802,1746655572,179524,7490202
AAVE/USD,17000902960,1746654000,179523,7490079
AAVE/USD,17087735217,1746653515,179521,7490040
AAVE/USD,16989630265,1746652196,179500,7489937
AAVE/USD,16900675458,1746647445,179436,7489560
AAVE/USD,17002504676,1746647054,179432,7489530
AAVE/USD,16875991099,1746643564,179398,7489257
AAVE/USD,16980029587,1746642166,179387,7489144
AAVE/USD,16838877912,1746641340,179382,7489076
AAVE/USD,17016164728,1746641095,179375,7489059
AAVE/USD,16911618142,1746639840,179347,7488960
AAVE/USD,17002706240,1746636599,179245,7488702
AAVE/USD,16917618991,1746636367,179236,7488684
AAVE/USD,16884523682,1746634797,179203,7488562
AAVE/USD,16971404709,1746633117,179172,7488428
AAVE/USD,17057825414,1746629518,179057,7488140
AAVE/USD,17184611061,1746625439,178961,7487817
AAVE/USD,17074000824,1746623399,178917,7487655
AAVE/USD,17179809279,1746619918,178804,7487380
AAVE/USD,17276527227,1746617034,178735,7487154
AAVE/USD,17365223349,1746613555,178644,7486883
AAVE/USD,17452984203,1746612357,178629,7486793
AAVE/USD,17553697290,1746611034,178622,7486688
AAVE/USD,17442555538,1746602875,178523,7486058
AAVE/USD,17346630656,1746600354,178500,7485910
AAVE/USD,17434797286,1746592434,178452,7485461
AAVE/USD,17523434144,1746588835,178444,7485234
AAVE/USD,17434212514,1746587875,178418,7485178
AAVE/USD,17550448909,1746586314,178403,7485091
AAVE/USD,17648111268,1746583928,178315,7484960
AAVE/USD,17756625263,1746583082,178284,7484910
AAVE/USD,17870183182,1746582116,178259,7484859
AAVE/USD,17963344870,1746579847,178234,7484736
AAVE/USD,17837304350,1746578417,178228,7484653
AAVE/USD,17947716521,1746577484,178207,7484603
AAVE/USD,17802530554,1746577339,178200,7484596
AAVE/USD,17671438850,1746576597,178194,7484557
AAVE/USD,17782474991,1746575994,178185,7484520
AAVE/USD,17877906653,1746575280,178178,7484483
AAVE/USD,17761239338,1746573837,178131,7484398
AAVE/USD,17651802348,1746573475,178130,7484379
AAVE/USD,17543831468,1746573002,178125,7484354
AAVE/USD,17647710942,1746572395,178089,7484320
AAVE/USD,17552583514,1746571317,178041,7484266
AAVE/USD,17447711882,1746570137,178003,7484191
AAVE/USD,17349370165,1746569211,177981,7484138
AAVE/USD,17229981566,1746569087,177980,7484132
AAVE/USD,17099800079,1746568919,177973,7484124
AAVE/USD,17003930675,1746566634,177910,7483999
AAVE/USD,17150337856,1746565204,177904,7483913
AAVE/USD,17062303460,1746564116,177878,7483856
AAVE/USD,17188556539,1746563879,177849,7483839
AAVE/USD,17280685769,1746563516,177823,7483820
AAVE/USD,17379117769,1746562795,177771,7483781
AAVE/USD,17291758668,1746560403,177730,7483638
AAVE/USD,17380927592,1746560275,177717,7483628
AAVE/USD,17282067329,1746559674,177700,7483594
AAVE/USD,17184467823,1746558487,177680,7483528
AAVE/USD,17292731979,1746558012,177675,7483504
AAVE/USD,17146678829,1746557754,177674,7483490
AAVE/USD,17055211746,1746556675,177640,7483434
AAVE/USD,16965411339,1746555956,177603,7483396
AAVE/USD,16841958408,1746555475,177589,7483372
AAVE/USD,16755781837,1746553560,177534,7483265
AAVE/USD,16841717262,1746552116,177483,7483197
AAVE/USD,16756343250,1746549978,177471,7483087
AAVE/USD,16756112577,1746549955,177469,7483086
AAVE/USD,16862313835,1746549716,177468,7483072
AAVE/USD,16956036572,1746549596,177467,7483068
AAVE/USD,16857506254,1746548039,177450,7482986
AAVE/USD,16712031078,1746547798,177435,7482973
AAVE/USD,16799474404,1746546959,177422,7482921
AAVE/USD,16889231164,1746545521,177411,7482825
AAVE/USD,16802088371,1746545038,177406,7482803
AAVE/USD,16694492665,1746544680,177405,7482788
AAVE/USD,16552774787,1746542759,177379,7482693
AAVE/USD,16651930362,1746541078,177331,7482623
AAVE/USD,16518278754,1746540360,177313,7482591
AAVE/USD,16426021953,1746537026,177192,7482464
AAVE/USD,16520724861,1746534234,177075,7482287
AAVE/USD,16603820951,1746532797,177039,7482176
AAVE/USD,16508615393,1746532320,177029,7482139
AAVE/USD,16610520786,1746531160,176988,7482044
AAVE/USD,16743492823,1746530639,176966,7482002
AAVE/USD,16656651117,1746528604,176883,7481847
AAVE/USD,16780866795,1746527519,176848,7481765
AAVE/USD,16868512905,1746525354,176823,7481597
AAVE/USD,16777217601,1746524879,176814,7481560
AAVE/USD,16869776252,1746523314,176811,7481439
AAVE/USD,16964678932,1746519598,176770,7481145
AAVE/USD,17084666907,1746518634,176764,7481068
AAVE/USD,17189866364,1746516114,176740,7480872
AAVE/USD,17277919937,1746507954,176581,7480225
AAVE/USD,17366567164,1746502675,176503,7479798
AAVE/USD,17278845130,1746501358,176485,7479692
AAVE/USD,17396675854,1746499917,176429,7479578
AAVE/USD,17272152934,1746497876,176340,7479416
AAVE/USD,17376947809,1746496919,176319,7479341
AAVE/USD,17471956031,1746495837,176307,7479255
AAVE/USD,17563034177,1746495355,176305,7479216
AAVE/USD,17655291793,1746494395,176287,7479136
AAVE/USD,17567023033,1746492600,176264,7478994
AAVE/USD,17659065520,1746492114,176262,7478954
AAVE/USD,17757945632,1746489114,176235,7478717
AAVE/USD,17851410458,1746487919,176229,7478623
AAVE/USD,17947486259,1746484795,176200,7478375
AAVE/USD,17839747644,1746483356,176195,7478261
AAVE/USD,17744292003,1746482154,176186,7478168
AAVE/USD,17636353089,1746480955,176185,7478072
AAVE/USD,17730667040,1746479754,176175,7477979
AAVE/USD,17631904564,1746479034,176135,7477922
AAVE/USD,17542532628,1746477359,176116,7477793
AAVE/USD,17666239115,1746476515,176112,7477725
AAVE/USD,17765852971,1746475075,176097,7477612
AAVE/USD,17864883349,1746473156,176062,7477464
AAVE/USD,17970529347,1746470157,176031,7477229
AAVE/USD,17858761058,1746466916,175986,7476977
AAVE/USD,17755691884,1746464638,175890,7476800
AAVE/USD,17857947985,1746463675,175868,7476729
AAVE/USD,17788984229,1746462352,175826,7476620
AAVE/USD,17683513801,1746461992,175820,7476591
AAVE/USD,17576939845,1746461512,175813,7476553
AAVE/USD,17477324873,1746461157,175808,7476526
AAVE/USD,17386203021,1746460197,175786,7476451
AAVE/USD,17500380251,1746459602,175768,7476403
AAVE/USD,17573131056,1746455632,175710,7476091
AAVE/USD,17670383135,1746454917,175697,7476033
AAVE/USD,17552619221,1746454127,175693,7475971
AAVE/USD,17646180928,1746453744,175690,7475940
AAVE/USD,17523916986,1746453476,175687,7475918
AAVE/USD,17418223357,1746452043,175658,7475804
AAVE/USD,17529034703,1746450717,175629,7475697
AAVE/USD,17617141699,1746449392,175624,7475594
AAVE/USD,17714031804,1746448071,175603,7475486
AAVE/USD,17623939766,1746446512,175581,7475361
AAVE/USD,17717705175,1746440992,175435,7474924
AAVE/USD,17818911702,1746438116,175319,7474697
AAVE/USD,17910831193,1746436671,175285,7474583
AAVE/USD,18005521344,1746431635,175199,7474184
AAVE/USD,17915703530,1746429832,175144,7474042
AAVE/USD,17819562708,1746427912,175126,7473889
AAVE/USD,17950528098,1746427073,175125,7473822
AAVE/USD,17855581606,1746426832,175124,7473802
AAVE/USD,17744177940,1746424794,175106,7473638
AAVE/USD,17645420967,1746422991,175091,7473492
AAVE/USD,17534513305,1746422031,175081,7473416
AAVE/USD,17633168452,1746420712,175059,7473312
AAVE/USD,17522593282,1746419272,175050,7473195
AAVE/USD,17435207213,1746416151,175033,7472948
AAVE/USD,17337613624,1746414950,175027,7472850
AAVE/USD,17428501843,1746413391,175003,7472726
AAVE/USD,17326096404,1746412192,174965,7472626
AAVE/USD,17237559393,1746411715,174943,7472586
AAVE/USD,17137807831,1746411475,174929,7472567
AAVE/USD,17039410092,1746410876,174889,7472520
AAVE/USD,17137144694,1746409490,174849,7472409
AAVE/USD,17226399901,1746409127,174835,7472379
AAVE/USD,17104437465,1746408882,174827,7472360
AAVE/USD,17321491751,1746406311,174689,7472151
AAVE/USD,17231840703,1746403676,174556,7471937
AAVE/USD,17140679082,1746403191,174549,7471899
AAVE/USD,17243929264,1746401873,174527,7471792
AAVE/USD,17152948112,1746401525,174526,7471764
AAVE/USD,17244388298,1746399352,174504,7471587
AAVE/USD,17332488290,1746398033,174485,7471478
AAVE/USD,17431971846,1746396360,174469,7471343
AAVE/USD,17524366859,1746395270,174463,7471257
AAVE/USD,17427218236,1746393350,174445,7471102
AAVE/USD,17519217742,1746390714,174396,7470894
AAVE/USD,17428640856,1746390236,174385,7470855
AAVE/USD,17335477019,1746387350,174354,7470622
AAVE/USD,17230947178,1746386158,174331,7470530
AAVE/USD,17355805040,1746385915,174322,7470511
AAVE/USD,17243132900,1746381111,174179,7470123
AAVE/USD,17139868871,1746380031,174087,7470036
AAVE/USD,17226220300,1746377152,173920,7469804
AAVE/USD,17316403147,1746375351,173821,7469657
AAVE/USD,17424415094,1746374750,173799,7469611
AAVE/USD,17332542012,1746373320,173712,7469496
AAVE/USD,17373900778,1746372084,173681,7469399
AAVE/USD,17464944469,1746369320,173630,7469177
AAVE/USD,17362084211,1746365959,173497,7468911
AAVE/USD,17454140605,1746363560,173451,7468718
AAVE/USD,17563230726,1746360570,173416,7468475
AAVE/USD,17470957457,1746359722,173407,7468410
AAVE/USD,17569455610,1746358639,173348,7468325
AAVE/USD,17671675800,1746357691,173331,7468249
AAVE/USD,17566777167,1746357319,173322,7468220
AAVE/USD,17474134943,1746356601,173317,7468163
AAVE/USD,17564305782,1746351947,173222,7467801
AAVE/USD,17592466602,1746349279,173126,7467587
AAVE/USD,17697139839,1746347243,173065,7467425
AAVE/USD,17800665418,1746345570,173048,7467293
AAVE/USD,17681490111,1746345079,173047,7467253
AAVE/USD,17790161692,1746341239,172849,7466945
AAVE/USD,17700382866,1746339919,172745,7466839
AAVE/USD,17801690235,1746337051,172547,7466610
AAVE/USD,17704875976,1746335359,172515,7466476
AAVE/USD,17615158516,1746333319,172438,7466312
AAVE/USD,17716638059,1746330318,172294,7466071
AAVE/USD,17608650075,1746326612,172221,7465781
AAVE/USD,17723887590,1746326119,172218,7465742
AAVE/USD,17838708245,1746324932,172201,7465645
AAVE/USD,17734506947,1746324199,172193,7465585
AAVE/USD,17623957154,1746323121,172172,7465499
AAVE/USD,17727953152,1746319039,172096,7465173
AAVE/USD,17830522927,1746316279,172083,7464949
AAVE/USD,17731830054,1746315086,172073,7464853
AAVE/USD,17862939453,1746314119,172044,7464778
AAVE/USD,17954870286,1746312438,172026,7464645
AAVE/USD,18049247628,1746311841,172025,7464599
AAVE/USD,17952633404,1746310171,171995,7464466
AAVE/USD,18045691068,1746308610,171950,7464339
AAVE/USD,17951735198,1746307891,171920,7464281
AAVE/USD,17858724126,1746307652,171911,7464262
AAVE/USD,17733170360,1746307160,171874,7464222
AAVE/USD,17594664743,1746306569,171865,7464176
AAVE/USD,17684862313,1746305612,171854,7464100
AAVE/USD,17539981250,1746304653,171845,7464023
AAVE/USD,17448588149,1746301999,171772,7463811
AAVE/USD,17358115304,1746301039,171763,7463739
AAVE/USD,17264565231,1746300200,171752,7463673
AAVE/USD,17167126213,1746297691,171692,7463474
AAVE/USD,17262090744,1746296372,171599,7463365
AAVE/USD,17162946024,1746295159,171512,7463268
AAVE/USD,17064824226,1746293493,171446,7463137
AAVE/USD,16976906724,1746292881,171429,7463086
AAVE/USD,17083403878,1746292040,171368,7463017
AAVE/USD,17177982168,1746290373,171323,7462884
AAVE/USD,17286668095,1746287720,171222,7462670
AAVE/USD,17382334994,1746276210,170723,7461747
AAVE/USD,17278272996,1746274640,170548,7461624
AAVE/USD,17175689689,1746270080,170390,7461267
AAVE/USD,17275089776,1746269733,170385,7461241
AAVE/USD,17370469428,1746268760,170318,7461165
AAVE/USD,17458376722,1746265538,169955,7460913
AAVE/USD,17447659297,1746261211,169293,7460571
AAVE/USD,17355006996,1746252080,168703,7460071
AAVE/USD,17451687355,1746251121,168700,7460033
AAVE/USD,17358045379,1746244758,168682,7459751
AAVE/USD,17447153565,1746241639,168676,7459602
AAVE/USD,17347483213,1746234679,168614,7459151
AAVE/USD,17436695598,1746227972,168572,7458617
AAVE/USD,17340964492,1746222814,168525,7458202
